timestamp,demand,temperature,hour,day_of_week,month,year,ds,y,day,weekday
2004-01-04,11225.0,42.0,1,6,1,2004,1/4/2004,2004.0,4.0,1.0
2004-01-05,11272.0,34.0,1,0,1,2004,1/5/2004,2004.0,5.0,2.0
2004-01-06,12260.0,31.0,1,1,1,2004,1/6/2004,2004.0,6.0,3.0
2004-01-07,13262.0,18.0,1,2,1,2004,1/7/2004,2004.0,7.0,4.0
2004-01-08,14021.0,15.0,1,3,1,2004,1/8/2004,2004.0,8.0,5.0
2004-01-09,14453.0,8.0,1,4,1,2004,1/9/2004,2004.0,9.0,6.0
2004-01-10,15563.0,-2.0,1,5,1,2004,1/10/2004,2004.0,10.0,7.0
2004-01-11,15412.0,1.0,1,6,1,2004,1/11/2004,2004.0,11.0,1.0
2004-01-12,13544.0,22.0,1,0,1,2004,1/12/2004,2004.0,12.0,2.0
2004-01-13,13211.0,27.0,1,1,1,2004,1/13/2004,2004.0,13.0,3.0
2004-01-14,14887.0,6.0,1,2,1,2004,1/14/2004,2004.0,14.0,4.0
2004-01-15,15597.0,1.0,1,3,1,2004,1/15/2004,2004.0,15.0,5.0
2004-01-16,16716.0,-7.0,1,4,1,2004,1/16/2004,2004.0,16.0,6.0
2004-01-17,15547.0,11.0,1,5,1,2004,1/17/2004,2004.0,17.0,7.0
2004-01-18,13420.0,25.0,1,6,1,2004,1/18/2004,2004.0,18.0,1.0
2004-01-19,13116.0,24.0,1,0,1,2004,1/19/2004,2004.0,19.0,2.0
2004-01-20,14271.0,15.0,1,1,1,2004,1/20/2004,2004.0,20.0,3.0
2004-01-21,14515.0,14.0,1,2,1,2004,1/21/2004,2004.0,21.0,4.0
2004-01-22,14313.0,13.0,1,3,1,2004,1/22/2004,2004.0,22.0,5.0
2004-01-23,13967.0,18.0,1,4,1,2004,1/23/2004,2004.0,23.0,6.0
2004-01-24,15007.0,7.0,1,5,1,2004,1/24/2004,2004.0,24.0,7.0
2004-01-25,15264.0,2.0,1,6,1,2004,1/25/2004,2004.0,25.0,1.0
2004-01-26,14789.0,5.0,1,0,1,2004,1/26/2004,2004.0,26.0,2.0
2004-01-27,14692.0,13.0,1,1,1,2004,1/27/2004,2004.0,27.0,3.0
2004-01-28,14159.0,19.0,1,2,1,2004,1/28/2004,2004.0,28.0,4.0
2004-01-29,13798.0,22.0,1,3,1,2004,1/29/2004,2004.0,29.0,5.0
2004-01-30,14411.0,15.0,1,4,1,2004,1/30/2004,2004.0,30.0,6.0
2004-01-31,14189.0,15.0,1,5,1,2004,1/31/2004,2004.0,31.0,7.0
2004-02-01,13973.0,16.0,1,6,2,2004,2/1/2004,2004.0,1.0,1.0
2004-02-02,13285.0,22.0,1,0,2,2004,2/2/2004,2004.0,2.0,2.0
2004-02-03,13356.0,20.0,1,1,2,2004,2/3/2004,2004.0,3.0,3.0
2004-02-04,12721.0,35.0,1,2,2,2004,2/4/2004,2004.0,4.0,4.0
2004-02-05,13084.0,26.0,1,3,2,2004,2/5/2004,2004.0,5.0,5.0
2004-02-06,12955.0,28.0,1,4,2,2004,2/6/2004,2004.0,6.0,6.0
2004-02-07,12663.0,31.0,1,5,2,2004,2/7/2004,2004.0,7.0,7.0
2004-02-08,12852.0,22.0,1,6,2,2004,2/8/2004,2004.0,8.0,1.0
2004-02-09,13184.0,21.0,1,0,2,2004,2/9/2004,2004.0,9.0,2.0
2004-02-10,12537.0,37.0,1,1,2,2004,2/10/2004,2004.0,10.0,3.0
2004-02-11,12327.0,33.0,1,2,2,2004,2/11/2004,2004.0,11.0,4.0
2004-02-12,13191.0,21.0,1,3,2,2004,2/12/2004,2004.0,12.0,5.0
2004-02-13,12927.0,27.0,1,4,2,2004,2/13/2004,2004.0,13.0,6.0
2004-02-14,12508.0,32.0,1,5,2,2004,2/14/2004,2004.0,14.0,7.0
2004-02-15,12313.0,27.0,1,6,2,2004,2/15/2004,2004.0,15.0,1.0
2004-02-16,13603.0,10.0,1,0,2,2004,2/16/2004,2004.0,16.0,2.0
2004-02-17,13602.0,16.0,1,1,2,2004,2/17/2004,2004.0,17.0,3.0
2004-02-18,13174.0,24.0,1,2,2,2004,2/18/2004,2004.0,18.0,4.0
2004-02-19,13087.0,27.0,1,3,2,2004,2/19/2004,2004.0,19.0,5.0
2004-02-20,12778.0,29.0,1,4,2,2004,2/20/2004,2004.0,20.0,6.0
2004-02-21,12321.0,32.0,1,5,2,2004,2/21/2004,2004.0,21.0,7.0
2004-02-22,11907.0,34.0,1,6,2,2004,2/22/2004,2004.0,22.0,1.0
2004-02-23,11957.0,30.0,1,0,2,2004,2/23/2004,2004.0,23.0,2.0
2004-02-24,12534.0,28.0,1,1,2,2004,2/24/2004,2004.0,24.0,3.0
2004-02-25,12710.0,27.0,1,2,2,2004,2/25/2004,2004.0,25.0,4.0
2004-02-26,12724.0,27.0,1,3,2,2004,2/26/2004,2004.0,26.0,5.0
2004-02-27,12640.0,27.0,1,4,2,2004,2/27/2004,2004.0,27.0,6.0
2004-02-28,12367.0,32.0,1,5,2,2004,2/28/2004,2004.0,28.0,7.0
2004-02-29,11576.0,35.0,1,6,2,2004,2/29/2004,2004.0,29.0,1.0
2004-03-01,11110.0,40.0,1,0,3,2004,3/1/2004,2004.0,1.0,2.0
2004-03-02,11338.0,40.0,1,1,3,2004,3/2/2004,2004.0,2.0,3.0
2004-03-03,11200.0,48.0,1,2,3,2004,3/3/2004,2004.0,3.0,4.0
2004-03-04,11483.0,38.0,1,3,3,2004,3/4/2004,2004.0,4.0,5.0
2004-03-05,11513.0,38.0,1,4,3,2004,3/5/2004,2004.0,5.0,6.0
2004-03-06,11388.0,44.0,1,5,3,2004,3/6/2004,2004.0,6.0,7.0
2004-03-07,11289.0,38.0,1,6,3,2004,3/7/2004,2004.0,7.0,1.0
2004-03-08,11035.0,36.0,1,0,3,2004,3/8/2004,2004.0,8.0,2.0
2004-03-09,12141.0,29.0,1,1,3,2004,3/9/2004,2004.0,9.0,3.0
2004-03-10,12199.0,31.0,1,2,3,2004,3/10/2004,2004.0,10.0,4.0
2004-03-11,12103.0,32.0,1,3,3,2004,3/11/2004,2004.0,11.0,5.0
2004-03-12,11771.0,37.0,1,4,3,2004,3/12/2004,2004.0,12.0,6.0
2004-03-13,12223.0,31.0,1,5,3,2004,3/13/2004,2004.0,13.0,7.0
2004-03-14,12111.0,25.0,1,6,3,2004,3/14/2004,2004.0,14.0,1.0
2004-03-15,11424.0,35.0,1,0,3,2004,3/15/2004,2004.0,15.0,2.0
2004-03-16,11729.0,34.0,1,1,3,2004,3/16/2004,2004.0,16.0,3.0
2004-03-17,12574.0,26.0,1,2,3,2004,3/17/2004,2004.0,17.0,4.0
2004-03-18,12613.0,25.0,1,3,3,2004,3/18/2004,2004.0,18.0,5.0
2004-03-19,12423.0,28.0,1,4,3,2004,3/19/2004,2004.0,19.0,6.0
2004-03-20,12544.0,27.0,1,5,3,2004,3/20/2004,2004.0,20.0,7.0
2004-03-21,11591.0,36.0,1,6,3,2004,3/21/2004,2004.0,21.0,1.0
2004-03-22,11775.0,27.0,1,0,3,2004,3/22/2004,2004.0,22.0,2.0
2004-03-23,12954.0,20.0,1,1,3,2004,3/23/2004,2004.0,23.0,3.0
2004-03-24,12127.0,33.0,1,2,3,2004,3/24/2004,2004.0,24.0,4.0
2004-03-25,11462.0,40.0,1,3,3,2004,3/25/2004,2004.0,25.0,5.0
2004-03-26,11280.0,45.0,1,4,3,2004,3/26/2004,2004.0,26.0,6.0
2004-03-27,10854.0,50.0,1,5,3,2004,3/27/2004,2004.0,27.0,7.0
2004-03-28,10504.0,47.0,1,6,3,2004,3/28/2004,2004.0,28.0,1.0
2004-03-29,10965.0,33.0,1,0,3,2004,3/29/2004,2004.0,29.0,2.0
2004-03-30,11471.0,32.0,1,1,3,2004,3/30/2004,2004.0,30.0,3.0
2004-03-31,11462.0,38.0,1,2,3,2004,3/31/2004,2004.0,31.0,4.0
2004-04-01,11453.0,39.0,1,3,4,2004,4/1/2004,2004.0,1.0,5.0
2004-04-02,11684.0,40.0,1,4,4,2004,4/2/2004,2004.0,2.0,6.0
2004-04-03,11688.0,38.0,1,5,4,2004,4/3/2004,2004.0,3.0,7.0
2004-04-04,11196.0,40.0,1,6,4,2004,4/4/2004,2004.0,4.0,1.0
2004-04-05,11349.0,36.0,1,0,4,2004,4/5/2004,2004.0,5.0,2.0
2004-04-06,12424.0,30.0,1,1,4,2004,4/6/2004,2004.0,6.0,3.0
2004-04-07,11686.0,39.0,1,2,4,2004,4/7/2004,2004.0,7.0,4.0
2004-04-08,11371.0,40.0,1,3,4,2004,4/8/2004,2004.0,8.0,5.0
2004-04-09,11046.0,42.0,1,4,4,2004,4/9/2004,2004.0,9.0,6.0
2004-04-10,10829.0,42.0,1,5,4,2004,4/10/2004,2004.0,10.0,7.0
2004-04-11,10664.0,43.0,1,6,4,2004,4/11/2004,2004.0,11.0,1.0
2004-04-12,10379.0,40.0,1,0,4,2004,4/12/2004,2004.0,12.0,2.0
2004-04-13,11152.0,39.0,1,1,4,2004,4/13/2004,2004.0,13.0,3.0
2004-04-14,11309.0,48.0,1,2,4,2004,4/14/2004,2004.0,14.0,4.0
2004-04-15,11037.0,46.0,1,3,4,2004,4/15/2004,2004.0,15.0,5.0
2004-04-16,11345.0,41.0,1,4,4,2004,4/16/2004,2004.0,16.0,6.0
2004-04-17,11046.0,39.0,1,5,4,2004,4/17/2004,2004.0,17.0,7.0
2004-04-18,10264.0,57.0,1,6,4,2004,4/18/2004,2004.0,18.0,1.0
2004-04-19,10011.0,50.0,1,0,4,2004,4/19/2004,2004.0,19.0,2.0
2004-04-20,10708.0,67.0,1,1,4,2004,4/20/2004,2004.0,20.0,3.0
2004-04-21,10466.0,48.0,1,2,4,2004,4/21/2004,2004.0,21.0,4.0
2004-04-22,10603.0,49.0,1,3,4,2004,4/22/2004,2004.0,22.0,5.0
2004-04-23,10749.0,62.0,1,4,4,2004,4/23/2004,2004.0,23.0,6.0
2004-04-24,10761.0,43.0,1,5,4,2004,4/24/2004,2004.0,24.0,7.0
2004-04-25,10319.0,46.0,1,6,4,2004,4/25/2004,2004.0,25.0,1.0
2004-04-26,10340.0,41.0,1,0,4,2004,4/26/2004,2004.0,26.0,2.0
2004-04-27,10820.0,50.0,1,1,4,2004,4/27/2004,2004.0,27.0,3.0
2004-04-28,10641.0,48.0,1,2,4,2004,4/28/2004,2004.0,28.0,4.0
2004-04-29,10843.0,42.0,1,3,4,2004,4/29/2004,2004.0,29.0,5.0
2004-04-30,10617.0,56.0,1,4,4,2004,4/30/2004,2004.0,30.0,6.0
2004-05-01,10623.0,58.0,1,5,5,2004,5/1/2004,2004.0,1.0,7.0
2004-05-02,10446.0,61.0,1,6,5,2004,5/2/2004,2004.0,2.0,1.0
2004-05-03,10289.0,60.0,1,0,5,2004,5/3/2004,2004.0,3.0,2.0
2004-05-04,10659.0,47.0,1,1,5,2004,5/4/2004,2004.0,4.0,3.0
2004-05-05,10715.0,43.0,1,2,5,2004,5/5/2004,2004.0,5.0,4.0
2004-05-06,10663.0,49.0,1,3,5,2004,5/6/2004,2004.0,6.0,5.0
2004-05-07,10582.0,58.0,1,4,5,2004,5/7/2004,2004.0,7.0,6.0
2004-05-08,10571.0,52.0,1,5,5,2004,5/8/2004,2004.0,8.0,7.0
2004-05-09,10156.0,48.0,1,6,5,2004,5/9/2004,2004.0,9.0,1.0
2004-05-10,9949.0,51.0,1,0,5,2004,5/10/2004,2004.0,10.0,2.0
2004-05-11,10555.0,56.0,1,1,5,2004,5/11/2004,2004.0,11.0,3.0
2004-05-12,11463.0,67.0,1,2,5,2004,5/12/2004,2004.0,12.0,4.0
2004-05-13,11946.0,67.0,1,3,5,2004,5/13/2004,2004.0,13.0,5.0
2004-05-14,10799.0,51.0,1,4,5,2004,5/14/2004,2004.0,14.0,6.0
2004-05-15,11031.0,61.0,1,5,5,2004,5/15/2004,2004.0,15.0,7.0
2004-05-16,11785.0,68.0,1,6,5,2004,5/16/2004,2004.0,16.0,1.0
2004-05-17,10328.0,55.0,1,0,5,2004,5/17/2004,2004.0,17.0,2.0
2004-05-18,10813.0,55.0,1,1,5,2004,5/18/2004,2004.0,18.0,3.0
2004-05-19,11395.0,65.0,1,2,5,2004,5/19/2004,2004.0,19.0,4.0
2004-05-20,10539.0,54.0,1,3,5,2004,5/20/2004,2004.0,20.0,5.0
2004-05-21,10796.0,56.0,1,4,5,2004,5/21/2004,2004.0,21.0,6.0
2004-05-22,11452.0,63.0,1,5,5,2004,5/22/2004,2004.0,22.0,7.0
2004-05-23,10340.0,48.0,1,6,5,2004,5/23/2004,2004.0,23.0,1.0
2004-05-24,10366.0,55.0,1,0,5,2004,5/24/2004,2004.0,24.0,2.0
2004-05-25,10664.0,53.0,1,1,5,2004,5/25/2004,2004.0,25.0,3.0
2004-05-26,10737.0,49.0,1,2,5,2004,5/26/2004,2004.0,26.0,4.0
2004-05-27,10766.0,52.0,1,3,5,2004,5/27/2004,2004.0,27.0,5.0
2004-05-28,10911.0,55.0,1,4,5,2004,5/28/2004,2004.0,28.0,6.0
2004-05-29,10707.0,57.0,1,5,5,2004,5/29/2004,2004.0,29.0,7.0
2004-05-30,10107.0,51.0,1,6,5,2004,5/30/2004,2004.0,30.0,1.0
2004-05-31,9972.0,53.0,1,0,5,2004,5/31/2004,2004.0,31.0,2.0
2004-06-01,9912.0,54.0,1,1,6,2004,6/1/2004,2004.0,1.0,3.0
2004-06-02,10649.0,51.0,1,2,6,2004,6/2/2004,2004.0,2.0,4.0
2004-06-03,11007.0,60.0,1,3,6,2004,6/3/2004,2004.0,3.0,5.0
2004-06-04,10843.0,54.0,1,4,6,2004,6/4/2004,2004.0,4.0,6.0
2004-06-05,10847.0,56.0,1,5,6,2004,6/5/2004,2004.0,5.0,7.0
2004-06-06,10356.0,55.0,1,6,6,2004,6/6/2004,2004.0,6.0,1.0
2004-06-07,10115.0,52.0,1,0,6,2004,6/7/2004,2004.0,7.0,2.0
2004-06-08,11390.0,64.0,1,1,6,2004,6/8/2004,2004.0,8.0,3.0
2004-06-09,13003.0,72.0,1,2,6,2004,6/9/2004,2004.0,9.0,4.0
2004-06-10,14150.0,72.0,1,3,6,2004,6/10/2004,2004.0,10.0,5.0
2004-06-11,11402.0,57.0,1,4,6,2004,6/11/2004,2004.0,11.0,6.0
2004-06-12,10999.0,56.0,1,5,6,2004,6/12/2004,2004.0,12.0,7.0
2004-06-13,10647.0,56.0,1,6,6,2004,6/13/2004,2004.0,13.0,1.0
2004-06-14,10662.0,60.0,1,0,6,2004,6/14/2004,2004.0,14.0,2.0
2004-06-15,11900.0,66.0,1,1,6,2004,6/15/2004,2004.0,15.0,3.0
2004-06-16,13928.0,73.0,1,2,6,2004,6/16/2004,2004.0,16.0,4.0
2004-06-17,13668.0,71.0,1,3,6,2004,6/17/2004,2004.0,17.0,5.0
2004-06-18,13571.0,67.0,1,4,6,2004,6/18/2004,2004.0,18.0,6.0
2004-06-19,12629.0,64.0,1,5,6,2004,6/19/2004,2004.0,19.0,7.0
2004-06-20,11277.0,62.0,1,6,6,2004,6/20/2004,2004.0,20.0,1.0
2004-06-21,10727.0,58.0,1,0,6,2004,6/21/2004,2004.0,21.0,2.0
2004-06-22,11704.0,63.0,1,1,6,2004,6/22/2004,2004.0,22.0,3.0
2004-06-23,12475.0,68.0,1,2,6,2004,6/23/2004,2004.0,23.0,4.0
2004-06-24,12358.0,63.0,1,3,6,2004,6/24/2004,2004.0,24.0,5.0
2004-06-25,12534.0,64.0,1,4,6,2004,6/25/2004,2004.0,25.0,6.0
2004-06-26,12430.0,65.0,1,5,6,2004,6/26/2004,2004.0,26.0,7.0
2004-06-27,11204.0,58.0,1,6,6,2004,6/27/2004,2004.0,27.0,1.0
2004-06-28,11113.0,61.0,1,0,6,2004,6/28/2004,2004.0,28.0,2.0
2004-06-29,11876.0,64.0,1,1,6,2004,6/29/2004,2004.0,29.0,3.0
2004-06-30,11980.0,64.0,1,2,6,2004,6/30/2004,2004.0,30.0,4.0
2004-07-01,12395.0,65.0,1,3,7,2004,7/1/2004,2004.0,1.0,5.0
2004-07-02,13218.0,68.0,1,4,7,2004,7/2/2004,2004.0,2.0,6.0
2004-07-03,12594.0,67.0,1,5,7,2004,7/3/2004,2004.0,3.0,7.0
2004-07-04,11906.0,65.0,1,6,7,2004,7/4/2004,2004.0,4.0,1.0
2004-07-05,11966.0,67.0,1,0,7,2004,7/5/2004,2004.0,5.0,2.0
2004-07-06,12309.0,69.0,1,1,7,2004,7/6/2004,2004.0,6.0,3.0
2004-07-07,12574.0,66.0,1,2,7,2004,7/7/2004,2004.0,7.0,4.0
2004-07-08,13041.0,68.0,1,3,7,2004,7/8/2004,2004.0,8.0,5.0
2004-07-09,13115.0,69.0,1,4,7,2004,7/9/2004,2004.0,9.0,6.0
2004-07-10,12191.0,65.0,1,5,7,2004,7/10/2004,2004.0,10.0,7.0
2004-07-11,12454.0,68.0,1,6,7,2004,7/11/2004,2004.0,11.0,1.0
2004-07-12,11931.0,64.0,1,0,7,2004,7/12/2004,2004.0,12.0,2.0
2004-07-13,12132.0,64.0,1,1,7,2004,7/13/2004,2004.0,13.0,3.0
2004-07-14,11703.0,62.0,1,2,7,2004,7/14/2004,2004.0,14.0,4.0
2004-07-15,12031.0,64.0,1,3,7,2004,7/15/2004,2004.0,15.0,5.0
2004-07-16,12544.0,65.0,1,4,7,2004,7/16/2004,2004.0,16.0,6.0
2004-07-17,12862.0,67.0,1,5,7,2004,7/17/2004,2004.0,17.0,7.0
2004-07-18,13288.0,69.0,1,6,7,2004,7/18/2004,2004.0,18.0,1.0
2004-07-19,12907.0,66.0,1,0,7,2004,7/19/2004,2004.0,19.0,2.0
2004-07-20,13408.0,69.0,1,1,7,2004,7/20/2004,2004.0,20.0,3.0
2004-07-21,14119.0,70.0,1,2,7,2004,7/21/2004,2004.0,21.0,4.0
2004-07-22,14374.0,71.0,1,3,7,2004,7/22/2004,2004.0,22.0,5.0
2004-07-23,14719.0,70.0,1,4,7,2004,7/23/2004,2004.0,23.0,6.0
2004-07-24,14442.0,71.0,1,5,7,2004,7/24/2004,2004.0,24.0,7.0
2004-07-25,11741.0,63.0,1,6,7,2004,7/25/2004,2004.0,25.0,1.0
2004-07-26,11381.0,63.0,1,0,7,2004,7/26/2004,2004.0,26.0,2.0
2004-07-27,12239.0,66.0,1,1,7,2004,7/27/2004,2004.0,27.0,3.0
2004-07-28,12064.0,62.0,1,2,7,2004,7/28/2004,2004.0,28.0,4.0
2004-07-29,12252.0,65.0,1,3,7,2004,7/29/2004,2004.0,29.0,5.0
2004-07-30,13746.0,69.0,1,4,7,2004,7/30/2004,2004.0,30.0,6.0
2004-07-31,14813.0,74.0,1,5,7,2004,7/31/2004,2004.0,31.0,7.0
2004-08-01,15123.0,76.0,1,6,8,2004,8/1/2004,2004.0,1.0,1.0
2004-08-02,14165.0,72.0,1,0,8,2004,8/2/2004,2004.0,2.0,2.0
2004-08-03,14653.0,71.0,1,1,8,2004,8/3/2004,2004.0,3.0,3.0
2004-08-04,15111.0,73.0,1,2,8,2004,8/4/2004,2004.0,4.0,4.0
2004-08-05,14057.0,69.0,1,3,8,2004,8/5/2004,2004.0,5.0,5.0
2004-08-06,12309.0,65.0,1,4,8,2004,8/6/2004,2004.0,6.0,6.0
2004-08-07,11440.0,59.0,1,5,8,2004,8/7/2004,2004.0,7.0,7.0
2004-08-08,10967.0,60.0,1,6,8,2004,8/8/2004,2004.0,8.0,1.0
2004-08-09,11220.0,63.0,1,0,8,2004,8/9/2004,2004.0,9.0,2.0
2004-08-10,12533.0,66.0,1,1,8,2004,8/10/2004,2004.0,10.0,3.0
2004-08-11,13586.0,70.0,1,2,8,2004,8/11/2004,2004.0,11.0,4.0
2004-08-12,13612.0,70.0,1,3,8,2004,8/12/2004,2004.0,12.0,5.0
2004-08-13,14456.0,72.0,1,4,8,2004,8/13/2004,2004.0,13.0,6.0
2004-08-14,13975.0,71.0,1,5,8,2004,8/14/2004,2004.0,14.0,7.0
2004-08-15,13276.0,71.0,1,6,8,2004,8/15/2004,2004.0,15.0,1.0
2004-08-16,11750.0,64.0,1,0,8,2004,8/16/2004,2004.0,16.0,2.0
2004-08-17,11895.0,62.0,1,1,8,2004,8/17/2004,2004.0,17.0,3.0
2004-08-18,12259.0,64.0,1,2,8,2004,8/18/2004,2004.0,18.0,4.0
2004-08-19,13337.0,69.0,1,3,8,2004,8/19/2004,2004.0,19.0,5.0
2004-08-20,14260.0,72.0,1,4,8,2004,8/20/2004,2004.0,20.0,6.0
2004-08-21,14533.0,72.0,1,5,8,2004,8/21/2004,2004.0,21.0,7.0
2004-08-22,11737.0,61.0,1,6,8,2004,8/22/2004,2004.0,22.0,1.0
2004-08-23,11080.0,59.0,1,0,8,2004,8/23/2004,2004.0,23.0,2.0
2004-08-24,12737.0,68.0,1,1,8,2004,8/24/2004,2004.0,24.0,3.0
2004-08-25,11755.0,59.0,1,2,8,2004,8/25/2004,2004.0,25.0,4.0
2004-08-26,11679.0,60.0,1,3,8,2004,8/26/2004,2004.0,26.0,5.0
2004-08-27,12177.0,63.0,1,4,8,2004,8/27/2004,2004.0,27.0,6.0
2004-08-28,13853.0,72.0,1,5,8,2004,8/28/2004,2004.0,28.0,7.0
2004-08-29,15147.0,75.0,1,6,8,2004,8/29/2004,2004.0,29.0,1.0
2004-08-30,14115.0,71.0,1,0,8,2004,8/30/2004,2004.0,30.0,2.0
2004-08-31,15275.0,72.0,1,1,8,2004,8/31/2004,2004.0,31.0,3.0
2004-09-01,13021.0,67.0,1,2,9,2004,9/1/2004,2004.0,1.0,4.0
2004-09-02,12420.0,63.0,1,3,9,2004,9/2/2004,2004.0,2.0,5.0
2004-09-03,11852.0,60.0,1,4,9,2004,9/3/2004,2004.0,3.0,6.0
2004-09-04,12353.0,66.0,1,5,9,2004,9/4/2004,2004.0,4.0,7.0
2004-09-05,11851.0,62.0,1,6,9,2004,9/5/2004,2004.0,5.0,1.0
2004-09-06,10531.0,58.0,1,0,9,2004,9/6/2004,2004.0,6.0,2.0
2004-09-07,10812.0,62.0,1,1,9,2004,9/7/2004,2004.0,7.0,3.0
2004-09-08,13193.0,69.0,1,2,9,2004,9/8/2004,2004.0,8.0,4.0
2004-09-09,12899.0,67.0,1,3,9,2004,9/9/2004,2004.0,9.0,5.0
2004-09-10,14103.0,73.0,1,4,9,2004,9/10/2004,2004.0,10.0,6.0
2004-09-11,11649.0,61.0,1,5,9,2004,9/11/2004,2004.0,11.0,7.0
2004-09-12,10920.0,58.0,1,6,9,2004,9/12/2004,2004.0,12.0,1.0
2004-09-13,11072.0,63.0,1,0,9,2004,9/13/2004,2004.0,13.0,2.0
2004-09-14,11480.0,58.0,1,1,9,2004,9/14/2004,2004.0,14.0,3.0
2004-09-15,11096.0,57.0,1,2,9,2004,9/15/2004,2004.0,15.0,4.0
2004-09-16,11459.0,63.0,1,3,9,2004,9/16/2004,2004.0,16.0,5.0
2004-09-17,12063.0,66.0,1,4,9,2004,9/17/2004,2004.0,17.0,6.0
2004-09-18,12790.0,68.0,1,5,9,2004,9/18/2004,2004.0,18.0,7.0
2004-09-19,10556.0,52.0,1,6,9,2004,9/19/2004,2004.0,19.0,1.0
2004-09-20,10181.0,49.0,1,0,9,2004,9/20/2004,2004.0,20.0,2.0
2004-09-21,10753.0,55.0,1,1,9,2004,9/21/2004,2004.0,21.0,3.0
2004-09-22,11050.0,59.0,1,2,9,2004,9/22/2004,2004.0,22.0,4.0
2004-09-23,11857.0,68.0,1,3,9,2004,9/23/2004,2004.0,23.0,5.0
2004-09-24,11450.0,59.0,1,4,9,2004,9/24/2004,2004.0,24.0,6.0
2004-09-25,11208.0,59.0,1,5,9,2004,9/25/2004,2004.0,25.0,7.0
2004-09-26,11441.0,68.0,1,6,9,2004,9/26/2004,2004.0,26.0,1.0
2004-09-27,10724.0,58.0,1,0,9,2004,9/27/2004,2004.0,27.0,2.0
2004-09-28,11347.0,62.0,1,1,9,2004,9/28/2004,2004.0,28.0,3.0
2004-09-29,11272.0,62.0,1,2,9,2004,9/29/2004,2004.0,29.0,4.0
2004-09-30,10793.0,50.0,1,3,9,2004,9/30/2004,2004.0,30.0,5.0
2004-10-01,11006.0,57.0,1,4,10,2004,10/1/2004,2004.0,1.0,6.0
2004-10-02,10866.0,54.0,1,5,10,2004,10/2/2004,2004.0,2.0,7.0
2004-10-03,10703.0,59.0,1,6,10,2004,10/3/2004,2004.0,3.0,1.0
2004-10-04,10149.0,47.0,1,0,10,2004,10/4/2004,2004.0,4.0,2.0
2004-10-05,10811.0,56.0,1,1,10,2004,10/5/2004,2004.0,5.0,3.0
2004-10-06,10914.0,41.0,1,2,10,2004,10/6/2004,2004.0,6.0,4.0
2004-10-07,10956.0,47.0,1,3,10,2004,10/7/2004,2004.0,7.0,5.0
2004-10-08,10870.0,52.0,1,4,10,2004,10/8/2004,2004.0,8.0,6.0
2004-10-09,10942.0,58.0,1,5,10,2004,10/9/2004,2004.0,9.0,7.0
2004-10-10,10640.0,60.0,1,6,10,2004,10/10/2004,2004.0,10.0,1.0
2004-10-11,10227.0,51.0,1,0,10,2004,10/11/2004,2004.0,11.0,2.0
2004-10-12,10605.0,48.0,1,1,10,2004,10/12/2004,2004.0,12.0,3.0
2004-10-13,10837.0,47.0,1,2,10,2004,10/13/2004,2004.0,13.0,4.0
2004-10-14,10798.0,50.0,1,3,10,2004,10/14/2004,2004.0,14.0,5.0
2004-10-15,11001.0,54.0,1,4,10,2004,10/15/2004,2004.0,15.0,6.0
2004-10-16,11069.0,58.0,1,5,10,2004,10/16/2004,2004.0,16.0,7.0
2004-10-17,10639.0,49.0,1,6,10,2004,10/17/2004,2004.0,17.0,1.0
2004-10-18,10614.0,46.0,1,0,10,2004,10/18/2004,2004.0,18.0,2.0
2004-10-19,10909.0,46.0,1,1,10,2004,10/19/2004,2004.0,19.0,3.0
2004-10-20,11410.0,44.0,1,2,10,2004,10/20/2004,2004.0,20.0,4.0
2004-10-21,11480.0,41.0,1,3,10,2004,10/21/2004,2004.0,21.0,5.0
2004-10-22,11165.0,45.0,1,4,10,2004,10/22/2004,2004.0,22.0,6.0
2004-10-23,11249.0,43.0,1,5,10,2004,10/23/2004,2004.0,23.0,7.0
2004-10-24,11092.0,46.0,1,6,10,2004,10/24/2004,2004.0,24.0,1.0
2004-10-25,10715.0,45.0,1,0,10,2004,10/25/2004,2004.0,25.0,2.0
2004-10-26,11093.0,42.0,1,1,10,2004,10/26/2004,2004.0,26.0,3.0
2004-10-27,11223.0,44.0,1,2,10,2004,10/27/2004,2004.0,27.0,4.0
2004-10-28,11407.0,46.0,1,3,10,2004,10/28/2004,2004.0,28.0,5.0
2004-10-29,11386.0,38.0,1,4,10,2004,10/29/2004,2004.0,29.0,6.0
2004-10-30,11131.0,45.0,1,5,10,2004,10/30/2004,2004.0,30.0,7.0
2004-10-31,10790.0,58.0,1,6,10,2004,10/31/2004,2004.0,31.0,1.0
2004-11-01,10031.0,54.0,1,0,11,2004,11/1/2004,2004.0,1.0,2.0
2004-11-02,10916.0,41.0,1,1,11,2004,11/2/2004,2004.0,2.0,3.0
2004-11-03,11090.0,53.0,1,2,11,2004,11/3/2004,2004.0,3.0,4.0
2004-11-04,11280.0,36.0,1,3,11,2004,11/4/2004,2004.0,4.0,5.0
2004-11-05,11252.0,45.0,1,4,11,2004,11/5/2004,2004.0,5.0,6.0
2004-11-06,11396.0,42.0,1,5,11,2004,11/6/2004,2004.0,6.0,7.0
2004-11-07,10683.0,49.0,1,6,11,2004,11/7/2004,2004.0,7.0,1.0
2004-11-08,10232.0,55.0,1,0,11,2004,11/8/2004,2004.0,8.0,2.0
